Series Name,"Country Name","Time","Value"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2007","20.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2008","16.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2009","16.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2010","16"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2011","15"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2012","14.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2013","13.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2014","13.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2015","13.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2016","13.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2017","12.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2018","11.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (excluido altos ingresos)","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Europa y Asia central (BIRF y la AIF)","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Unión Europea","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","2001","85.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","2002","86"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","2003","87.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","2004","85.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","2005","85"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","2006","83.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","2007","82.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","2008","82.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","2009","81.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","2010","80.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Frágiles y situaciones de conflicto afectados","2011","80.5"
