Country,Disease,Indicator,Year,Gender,Value
Colombia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.27 [3.1-7.66]
Colombia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.73 [2.8-6.87]
Colombia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,5.44 [3.21-7.9]
Colombia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.32 [3.71-9.19]
Colombia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.71 [2.79-6.84]
Comoros,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,51.77 [43.68-58.78]
Comoros,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,54.16 [45.6-61.83]
Comoros,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,49.32 [41.77-55.79]
Comoros,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,71.92 [60.68-81.66]
Comoros,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,81.4 [68.52-92.93]
Comoros,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,63.81 [54.04-72.17]
Congo,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,34.39 [28.36-39.38]
Congo,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,34.31 [28.16-39.5]
Congo,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,34.48 [28.59-39.4]
Congo,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,45.91 [37.86-52.58]
Congo,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,48.12 [39.51-55.4]
Congo,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,44.04 [36.52-50.32]
Costa Rica,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.2 [1.85-4.74]
Costa Rica,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.6 [2.1-5.37]
Costa Rica,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.79 [1.6-4.17]
Costa Rica,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.8 [1.62-4.16]
Costa Rica,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.45 [2.01-5.15]
Costa Rica,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.23 [1.28-3.34]
Côte d’Ivoire,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,76.42 [63.48-87.7]
Côte d’Ivoire,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,85.77 [70.7-99.03]
Côte d’Ivoire,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,66.81 [55.69-75.93]
Côte d’Ivoire,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,108.6 [90.17-124.6]
Côte d’Ivoire,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,120.9 [99.66-139.6]
Côte d’Ivoire,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,94.67 [78.91-107.6]
Croatia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.26 [1.57-5.37]
Croatia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.59 [1.76-5.83]
Croatia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.94 [1.39-4.91]
Croatia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.3 [0.63-2.14]
Croatia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.91 [0.94-3.1]
Croatia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.89 [0.42-1.49]
Cuba,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,17.84 [6.97-35.31]
Cuba,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,17.68 [7.04-35.07]
Cuba,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,17.99 [6.84-35.74]
Cuba,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,9.26 [3.62-18.33]
Cuba,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,10.35 [4.12-20.53]
Cuba,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,8.33 [3.17-16.55]
Cyprus,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.68 [0.82-2.72]
Cyprus,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.5 [0.73-2.43]
Cyprus,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.87 [0.9-3.02]
Cyprus,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.96 [0.47-1.56]
Cyprus,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.05 [0.51-1.7]
Cyprus,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.89 [0.43-1.44]
Czechia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.71 [2.7-9.59]
Czechia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.91 [2.79-9.92]
Czechia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.51 [2.59-9.31]
Czechia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.66 [1.26-4.47]
Czechia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.52 [1.66-5.9]
Czechia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.02 [0.95-3.41]
Democratic People's Republic of Korea,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,12.04 [9.96-13.75]
Democratic People's Republic of Korea,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,12.37 [10.2-14.24]
Democratic People's Republic of Korea,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.72 [9.66-13.28]
Democratic People's Republic of Korea,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,12.44 [10.29-14.21]
Democratic People's Republic of Korea,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,17.08 [14.08-19.65]
Democratic People's Republic of Korea,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,9.99 [8.24-11.32]
Democratic Republic of the Congo,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,62.91 [53.46-70.56]
Democratic Republic of the Congo,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,63.05 [53.62-70.83]
