Country,Indicator,Year,Gender,Value
Trinidad and Tobago,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.71 [0.39-1.09]
Tunisia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.12 [1.93-4.48]
Tunisia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.94 [3.67-8.53]
Tunisia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.36 [0.22-0.52]
Tunisia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.04 [1.88-4.37]
Tunisia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.1 [3.77-8.77]
Tunisia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.34 [0.21-0.49]
Turkey,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.12 [3.83-8.59]
Turkey,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,10.67 [6.68-14.97]
Turkey,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.71 [1.07-2.41]
Turkey,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,6.17 [3.86-8.66]
Turkey,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,11.75 [7.35-16.48]
Turkey,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.59 [0.99-2.23]
Turkmenistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.05 [0.57-1.62]
Turkmenistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.61 [0.87-2.51]
Turkmenistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.5 [0.27-0.77]
Turkmenistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.42 [0.77-2.21]
Turkmenistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.38 [1.29-3.7]
Turkmenistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.64 [0.35-0.99]
Uganda,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.62 [0.5-0.71]
Uganda,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.56 [0.43-0.66]
Uganda,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.68 [0.56-0.77]
Uganda,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.82 [1.47-2.11]
Uganda,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.69 [1.3-2.01]
Uganda,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.9 [1.56-2.16]
Ukraine,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.48 [2.92-9.07]
Ukraine,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,9.63 [5.12-15.83]
Ukraine,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.92 [1-3.24]
Ukraine,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.23 [1.72-5.34]
Ukraine,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.67 [3.54-10.97]
Ukraine,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.96 [0.5-1.63]
United Arab Emirates,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.45 [0.27-0.67]
United Arab Emirates,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.48 [0.29-0.71]
United Arab Emirates,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.37 [0.22-0.56]
United Arab Emirates,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.5 [0.91-2.25]
United Arab Emirates,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.77 [1.07-2.62]
United Arab Emirates,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.95 [0.58-1.47]
United Kingdom of Great Britain and Northern Ireland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.38 [1.53-5.91]
United Kingdom of Great Britain and Northern Ireland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.74 [1.69-6.55]
United Kingdom of Great Britain and Northern Ireland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.03 [1.37-5.29]
United Kingdom of Great Britain and Northern Ireland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.63 [0.74-2.84]
United Kingdom of Great Britain and Northern Ireland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.93 [0.87-3.38]
United Kingdom of Great Britain and Northern Ireland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.37 [0.62-2.4]
United Republic of Tanzania,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.22 [0.18-0.26]
United Republic of Tanzania,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.22 [0.17-0.27]
United Republic of Tanzania,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.22 [0.18-0.25]
United Republic of Tanzania,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.53 [0.42-0.62]
United Republic of Tanzania,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,0.58 [0.44-0.7]
United Republic of Tanzania,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.49 [0.4-0.56]
United States of America,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.76 [0.63-3.46]
United States of America,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.94 [0.7-3.81]
United States of America,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.59 [0.57-3.12]
United States of America,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.01 [0.36-1.99]
United States of America,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.22 [0.44-2.4]
United States of America,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.85 [0.3-1.66]
Uruguay,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.9 [1.23-5.38]
Uruguay,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.37 [1.86-8.1]
Uruguay,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.54 [0.67-2.85]
Uruguay,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.94 [0.83-3.6]
Uruguay,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.29 [1.4-6.1]
Uruguay,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.95 [0.41-1.75]
Uzbekistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.93 [0.51-1.46]
Uzbekistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.31 [0.7-2.03]
Uzbekistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.56 [0.3-0.89]
Uzbekistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.33 [0.72-2.08]
Uzbekistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.04 [1.1-3.16]
Uzbekistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.73 [0.4-1.16]
Vanuatu,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.06 [2.35-3.68]
Vanuatu,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.47 [3.3-5.53]
Vanuatu,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.61 [1.29-1.88]
Vanuatu,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.99 [3.83-6.01]
Vanuatu,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,7.52 [5.54-9.3]
Vanuatu,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.47 [1.98-2.88]
Venezuela (Bolivarian Republic of),Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.59 [0.82-2.63]
Venezuela (Bolivarian Republic of),Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.84 [0.95-3.09]
Venezuela (Bolivarian Republic of),Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.34 [0.69-2.24]
Venezuela (Bolivarian Republic of),"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.88 [0.98-3.12]
Venezuela (Bolivarian Republic of),"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.41 [1.24-4.04]
Venezuela (Bolivarian Republic of),"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.47 [0.76-2.46]
Viet Nam,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.56 [5.82-11.3]
Viet Nam,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,10.44 [6.9-14.13]
Viet Nam,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.72 [4.74-8.66]
Viet Nam,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,8.88 [6.04-11.72]
Viet Nam,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,13.14 [8.69-17.78]
Viet Nam,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,5.93 [4.18-7.64]
Yemen,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.67 [0.46-0.88]
Yemen,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.99 [0.67-1.31]
Yemen,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.35 [0.25-0.44]
Yemen,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.76 [1.21-2.29]
Yemen,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.95 [1.99-3.89]
Yemen,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.77 [0.56-0.98]
Zambia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.39 [0.3-0.47]
Zambia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.43 [0.31-0.53]
Zambia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.35 [0.28-0.41]
Zambia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.15 [0.89-1.37]
Zambia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.48 [1.08-1.82]
Zambia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.9 [0.72-1.05]
Zimbabwe,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.73 [0.55-0.9]
Zimbabwe,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1 [0.72-1.27]
Zimbabwe,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.47 [0.36-0.56]
Zimbabwe,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.89 [1.42-2.33]
Zimbabwe,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.13 [2.25-3.95]
Zimbabwe,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.01 [0.78-1.2]
