Country,Indicator,Year,Gender,Value
Tunisia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,47.18 [40.2-55.46]
Tunisia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,56.12 [48.47-64.88]
Tunisia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,72.03 [62.38-82.98]
Tunisia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,42.47 [36.19-49.92]
Turkey,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,46.15 [39.81-52.84]
Turkey,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,59.12 [50.86-67.48]
Turkey,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,33.59 [27.97-39.27]
Turkey,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,46.57 [40.17-53.31]
Turkey,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,68.84 [59.22-78.58]
Turkey,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,29.45 [24.52-34.43]
Turkmenistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,51.35 [43.47-59.8]
Turkmenistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,58.58 [50.37-67.78]
Turkmenistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,44.35 [36.94-52.15]
Turkmenistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,79.3 [67.13-92.34]
Turkmenistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,100 [86.03-115.8]
Turkmenistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,63.08 [52.55-74.18]
Uganda,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,73.89 [66.47-80.23]
Uganda,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,71.83 [63.99-78.44]
Uganda,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,75.92 [68.42-82.11]
Uganda,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,155.7 [140.1-169.1]
Uganda,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,155.9 [138.9-170.3]
Uganda,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,154.8 [139.5-167.4]
Ukraine,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,136.5 [105.3-173]
Ukraine,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,142.3 [114.9-178.3]
Ukraine,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,131.5 [96.18-171.7]
Ukraine,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,70.72 [54.53-89.58]
Ukraine,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,99.79 [80.57-125]
Ukraine,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,51.09 [37.36-66.7]
United Arab Emirates,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,15.94 [13.94-19.24]
United Arab Emirates,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,18.15 [15.82-21.79]
United Arab Emirates,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,10.04 [8.79-12.46]
United Arab Emirates,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,54.69 [47.82-66.02]
United Arab Emirates,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,58.59 [51.06-70.36]
United Arab Emirates,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,44.69 [39.11-55.44]
United Kingdom of Great Britain and Northern Ireland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,32.13 [23.71-42.53]
United Kingdom of Great Britain and Northern Ireland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,34.04 [26.02-43.74]
United Kingdom of Great Britain and Northern Ireland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,30.26 [21.46-41.57]
United Kingdom of Great Britain and Northern Ireland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,13.75 [10.15-18.21]
United Kingdom of Great Britain and Northern Ireland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,16.96 [12.96-21.79]
United Kingdom of Great Britain and Northern Ireland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,10.9 [7.73-14.97]
United Republic of Tanzania,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,75.05 [68.04-81.55]
United Republic of Tanzania,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,74.29 [66.78-81.21]
United Republic of Tanzania,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,75.79 [68.62-82.14]
United Republic of Tanzania,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,139 [126.1-151.1]
United Republic of Tanzania,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,143.3 [128.8-156.6]
United Republic of Tanzania,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,135.3 [122.5-146.6]
United States of America,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,24.07 [17.21-32.16]
United States of America,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,26.16 [19.15-33.73]
United States of America,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,22.02 [15.17-30.83]
United States of America,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,13.31 [9.51-17.78]
United States of America,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,16.6 [12.16-21.41]
United States of America,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,10.41 [7.17-14.57]
Uruguay,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,32.3 [23.45-45.17]
Uruguay,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,35.22 [26.2-47.78]
Uruguay,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,29.58 [20.74-43.67]
Uruguay,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,17.51 [12.71-24.48]
Uruguay,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,25.01 [18.61-33.93]
Uruguay,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,12.18 [8.54-17.98]
Uzbekistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,54.1 [42.79-68.85]
Uzbekistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,59.95 [48.45-75.79]
Uzbekistan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,48.29 [37.45-62.22]
Uzbekistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,81.14 [64.18-103.3]
Uzbekistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,100.4 [81.14-126.9]
Uzbekistan,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,65.54 [50.83-84.44]
Vanuatu,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,75.76 [68-83.06]
Vanuatu,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,87.82 [76.87-97.85]
Vanuatu,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,63.42 [57.53-69.25]
Vanuatu,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,135.6 [121.7-148.6]
Vanuatu,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,161.6 [141.5-180.1]
Vanuatu,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,110.7 [100.5-120.9]
Venezuela (Bolivarian Republic of),Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,28.95 [23.51-35.96]
Venezuela (Bolivarian Republic of),Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,33.71 [27.88-41.16]
Venezuela (Bolivarian Republic of),Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,24.24 [19.19-30.88]
Venezuela (Bolivarian Republic of),"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,34.65 [28.14-43.04]
Venezuela (Bolivarian Republic of),"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,45.14 [37.33-55.12]
Venezuela (Bolivarian Republic of),"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,25.94 [20.54-33.04]
Viet Nam,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,65.14 [55.28-75.81]
Viet Nam,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,76.11 [64.81-87.97]
Viet Nam,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,54.42 [45.18-64.35]
Viet Nam,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,64.48 [54.72-75.04]
Viet Nam,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,95.13 [81.01-110]
Viet Nam,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,42.65 [35.41-50.44]
Yemen,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,89.75 [77.56-102.4]
Yemen,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,89.68 [77.37-101.9]
Yemen,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,89.84 [77.34-102.7]
Yemen,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,194.2 [167.8-221.6]
Yemen,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,211 [182-239.8]
Yemen,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,179.3 [154.4-205]
Zambia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,63.39 [56.71-69.58]
Zambia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,62.82 [55.69-69.65]
Zambia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,63.96 [57.39-69.76]
Zambia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,127.2 [113.8-139.7]
Zambia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,134 [118.8-148.6]
Zambia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,121.5 [109-132.5]
Zimbabwe,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,66.67 [58.88-74.02]
Zimbabwe,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,61.35 [53.25-69.04]
Zimbabwe,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,71.71 [64.08-79.2]
Zimbabwe,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,133 [117.5-147.7]
Zimbabwe,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,132.7 [115.2-149.4]
Zimbabwe,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,133 [118.8-146.9]
